Date,City,NO2,O3,CO,PM2.5,AQI,Month,Wind_Speed,Precip,Temp,Target_AQI,AQI_Lag1,AQI_7Day_Mean
2009-05-25,Los Angeles,19.5,0.067412,0.270833,20.75,112.0,5,7.969744000000001,0.0,64.75221989570558,119.0,119.0,101.28571428571429
2009-05-26,Atlanta,2.25,0.022647,0.4125,9.3,39.0,5,5.4427520000000005,0.2283464566929134,69.48214285714286,40.0,52.0,37.57142857142857
2009-05-26,Los Angeles,19.217391,0.068235,0.4,24.541667,119.0,5,7.192208000000001,0.0,68.26161117177915,133.0,112.0,106.85714285714286
2009-05-27,Atlanta,3.583333,0.026118,0.391667,9.5,40.0,5,3.88768,0.0,71.52380957142857,55.0,39.0,37.142857142857146
2009-05-27,Los Angeles,21.238095,0.064471,0.429167,29.041667,133.0,5,6.414672,0.0,70.69446136196318,129.0,119.0,115.28571428571429
2009-05-28,Atlanta,7.208333,0.033412,0.391667,13.8,55.0,5,6.220288,0.0,73.27536242857143,40.0,40.0,40.42857142857143
2009-05-28,Los Angeles,21.416667,0.064,0.3875,28.791667,129.0,5,6.80344,0.0,70.77157644785275,80.0,133.0,122.71428571428571
2009-05-29,Atlanta,9.25,0.032059,0.25,9.6,40.0,5,8.164128,0.0,71.65476171428573,71.0,55.0,41.42857142857143
2009-05-29,Los Angeles,23.263158,0.052765,0.4,26.166667,80.0,5,7.580976,0.0,68.29078273619638,97.0,129.0,119.85714285714286
2009-05-30,Atlanta,11.2,0.042235,0.266667,10.7,71.0,5,6.025904000000001,0.0,70.60119042857143,58.0,40.0,47.142857142857146
2009-05-30,Los Angeles,21.0,0.065059,0.413043,19.166667,97.0,5,9.913584000000002,0.0,66.53599770807458,119.0,80.0,112.71428571428571
2009-05-31,Atlanta,12.75,0.039118,0.270833,13.2,58.0,5,7.580976,0.0,74.96428557142856,151.0,71.0,50.714285714285715
2009-05-31,Los Angeles,15.125,0.068294,0.416667,25.583333,119.0,5,5.4427520000000005,0.0,67.1173104099379,93.0,97.0,112.71428571428571
2009-06-01,Atlanta,13.333333,0.051882,0.5,13.4,151.0,6,3.110144,0.0,75.52380942857143,122.0,58.0,64.85714285714286
2009-06-01,Los Angeles,23.736842,0.057176,0.417391,26.375,93.0,6,5.637136000000001,0.0,66.3584446748466,81.0,119.0,110.0
2009-06-02,Atlanta,11.916667,0.048294,0.525,17.7,122.0,6,4.276448,0.0,75.97619042857144,62.0,151.0,76.71428571428571
2009-06-02,Los Angeles,25.071429,0.047118,0.395833,26.5,81.0,6,7.192208000000001,0.0,66.79245519018403,85.0,93.0,104.57142857142857
2009-06-03,Atlanta,7.291667,0.037235,0.466667,17.1,62.0,6,5.053984,0.0,75.68064185714287,36.0,122.0,79.85714285714286
2009-06-03,Los Angeles,34.565217,0.029118,0.556522,28.333333,85.0,6,5.4427520000000005,0.0590551181102362,64.9804213251534,59.0,81.0,97.71428571428571
2009-06-04,Atlanta,5.625,0.019941,0.354167,8.7,36.0,6,5.4427520000000005,0.8385826771653544,69.875,38.0,62.0,77.14285714285714
2009-06-04,Los Angeles,20.6,0.043176,0.341667,15.791667,59.0,6,7.77536,0.0,63.02781339877299,33.0,85.0,87.71428571428571
2009-06-05,Atlanta,9.125,0.031294,0.2,8.7,38.0,6,7.77536,0.0,69.565476,39.0,36.0,76.85714285714286
2009-06-05,Los Angeles,15.045455,0.033059,0.286957,7.125,33.0,6,8.941664000000001,0.0905511811023622,60.403565380368086,36.0,59.0,81.0
2009-06-06,Atlanta,7.2,0.024059,0.429167,8.6,39.0,6,6.025904000000001,0.0,70.80952371428572,43.0,38.0,72.28571428571429
2009-06-06,Los Angeles,13.695652,0.036941,0.295833,7.708333,36.0,6,9.136048,0.0,61.33136299999998,50.0,33.0,72.28571428571429
2009-06-07,Atlanta,5.041667,0.028412,0.429167,8.4,43.0,6,4.276448,0.0,72.59523800000001,87.0,39.0,70.14285714285714
2009-06-07,Los Angeles,10.545455,0.047235,0.247826,6.625,50.0,6,8.164128,0.0,64.10197113580249,55.0,36.0,62.42857142857143
2009-06-08,Atlanta,11.0,0.035765,0.454167,16.4,87.0,6,3.3045280000000004,0.0,73.97023785714285,93.0,43.0,61.0
2009-06-08,Los Angeles,17.111111,0.047059,0.279167,14.0,55.0,6,5.637136000000001,0.0,64.37392833333331,56.0,50.0,57.0
2009-06-09,Atlanta,11.666667,0.044059,0.325,25.7,93.0,6,5.4427520000000005,0.0,76.55357142857143,62.0,87.0,56.857142857142854
2009-06-09,Los Angeles,18.0,0.045118,0.265217,14.583333,56.0,6,6.025904000000001,0.0,63.14211806211181,54.0,55.0,53.42857142857143
2009-06-10,Atlanta,15.333333,0.027941,0.370833,17.2,62.0,6,5.4427520000000005,0.2795275590551181,75.625,54.0,93.0,56.857142857142854
2009-06-10,Los Angeles,19.869565,0.042941,0.295833,13.625,54.0,6,6.025904000000001,0.0,62.945596308641946,57.0,56.0,49.0
2009-06-11,Atlanta,11.529412,0.022588,0.35,13.3,54.0,6,5.053984,0.0,76.14404757142857,54.0,62.0,59.42857142857143
2009-06-11,Los Angeles,19.434783,0.045412,0.286957,15.0,57.0,6,6.80344,0.0,63.98164620496899,59.0,54.0,48.714285714285715
2009-06-12,Atlanta,6.0,0.031882,0.329167,13.7,54.0,6,9.330432,1.2007874015748032,77.44642842857142,51.0,54.0,61.714285714285715
2009-06-12,Los Angeles,20.0,0.045353,0.330435,15.75,59.0,6,5.637136000000001,0.0,63.88545722699384,55.0,57.0,52.42857142857143
2009-06-13,Atlanta,8.25,0.030059,0.2625,12.3,51.0,6,7.580976,0.0118110236220472,74.18452385714286,58.0,54.0,63.42857142857143
2009-06-13,Los Angeles,13.714286,0.044765,0.2875,13.833333,55.0,6,7.969744000000001,0.0,64.05086917791408,48.0,59.0,55.142857142857146
2009-06-14,Atlanta,6.416667,0.034118,0.263636,15.2,58.0,6,6.414672,0.0,74.779762,74.0,51.0,65.57142857142857
2009-06-14,Los Angeles,11.73913,0.046529,0.241667,10.958333,48.0,6,6.80344,0.0,64.40662116564415,46.0,55.0,54.857142857142854
2009-06-15,Atlanta,11.583333,0.040765,0.3,17.8,74.0,6,5.83152,0.0,76.67424242857142,54.0,58.0,63.714285714285715
2009-06-15,Los Angeles,15.181818,0.043941,0.321739,11.125,46.0,6,5.637136000000001,0.0,64.45804580981594,90.0,48.0,53.57142857142857
2009-06-16,Atlanta,14.3,0.028353,0.404545,13.4,54.0,6,4.665216000000001,0.0,79.25,71.0,74.0,58.142857142857146
2009-06-16,Los Angeles,17.181818,0.057,0.2875,13.25,90.0,6,6.609056000000001,0.0,66.8861032654321,93.0,46.0,58.42857142857143
2009-06-17,Atlanta,13.166667,0.036118,0.429167,20.1,71.0,6,4.665216000000001,0.0,79.54058442857144,69.0,54.0,59.42857142857143
2009-06-17,Los Angeles,19.695652,0.058294,0.333333,17.083333,93.0,6,6.414672,0.0,68.65704060493829,129.0,90.0,64.0
2009-06-18,Atlanta,11.416667,0.032,0.383333,20.5,69.0,6,5.83152,0.0118110236220472,79.97023814285714,66.0,71.0,61.57142857142857
2009-06-18,Los Angeles,26.304348,0.066294,0.378261,25.833333,129.0,6,5.637136000000001,0.0,72.4789564691358,156.0,93.0,74.28571428571429
2009-06-19,Atlanta,11.875,0.036235,0.329167,19.4,66.0,6,6.80344,0.0,81.32142842857144,55.0,69.0,63.285714285714285
2009-06-19,Los Angeles,25.565217,0.073941,0.416667,26.625,156.0,6,5.248368,0.0,73.11404632098765,77.0,129.0,88.14285714285714
2009-06-20,Atlanta,12.1,0.040706,0.308333,14.0,55.0,6,9.136048,0.0,82.690476,63.0,66.0,63.857142857142854
2009-06-20,Los Angeles,11.818182,0.054588,0.345833,15.625,77.0,6,7.969744000000001,0.0,66.96888337037034,80.0,156.0,91.28571428571429
2009-06-21,Atlanta,7.75,0.042412,0.229167,18.0,63.0,6,9.330432,0.0,83.17857142857143,59.0,55.0,64.57142857142857
2009-06-21,Los Angeles,25.0,0.053824,0.333333,14.791667,80.0,6,8.358512,0.0,65.14795845061732,140.0,77.0,95.85714285714286
2009-06-22,Atlanta,11.75,0.039941,0.266667,15.7,59.0,6,9.330432,0.0,79.96480342857143,122.0,63.0,62.42857142857143
2009-06-22,Los Angeles,23.285714,0.067353,0.358333,18.791667,140.0,6,5.83152,0.0,68.48070372839506,182.0,80.0,109.28571428571429
2009-06-23,Atlanta,11.291667,0.049294,0.325,13.5,122.0,6,5.83152,0.0,80.25000000000001,164.0,59.0,72.14285714285714
2009-06-23,Los Angeles,21.125,0.077706,0.3625,21.583333,182.0,6,6.80344,0.0,71.65111115432093,164.0,140.0,122.42857142857143
2009-06-24,Atlanta,13.1,0.061941,0.4625,20.8,164.0,6,2.721376,0.0,79.42803028571429,112.0,122.0,85.42857142857143
2009-06-24,Los Angeles,20.956522,0.077353,0.333333,22.833333,164.0,6,7.192208000000001,0.0,72.6387302345679,122.0,182.0,132.57142857142858
2009-06-25,Atlanta,12.5,0.045,0.404167,25.1,112.0,6,5.4427520000000005,0.0,79.952381,122.0,164.0,91.57142857142857
2009-06-25,Los Angeles,26.782609,0.060353,0.408696,21.5,122.0,6,7.77536,0.0,71.79107662345676,136.0,164.0,131.57142857142858
2009-06-26,Atlanta,15.75,0.060765,0.354167,23.9,122.0,6,6.220288,0.0,81.44642842857142,80.0,112.0,99.57142857142857
2009-06-26,Los Angeles,34.217391,0.064529,0.508696,27.458333,136.0,6,6.414672,0.0,72.67771404320986,197.0,122.0,128.71428571428572
2009-06-27,Atlanta,14.65,0.043588,0.358333,25.8,80.0,6,7.77536,0.0,82.49999999999999,77.0,122.0,103.14285714285714
2009-06-27,Los Angeles,30.043478,0.068941,0.541667,27.5,197.0,6,5.637136000000001,0.0,77.20077559876545,187.0,136.0,145.85714285714286
2009-06-28,Atlanta,7.708333,0.048118,0.322727,23.0,77.0,6,7.386592,0.0,82.18452385714285,90.0,80.0,105.14285714285714
2009-06-28,Los Angeles,28.0,0.057588,0.5125,25.083333,187.0,6,8.164128,0.0,79.91225748765432,136.0,197.0,161.14285714285714
2009-06-29,Atlanta,10.625,0.051824,0.245833,11.5,90.0,6,9.136048,0.0,79.58333328571428,74.0,77.0,109.57142857142857
2009-06-29,Los Angeles,32.73913,0.055647,0.495833,23.958333,136.0,6,7.192208000000001,0.0,78.00907769753091,150.0,187.0,160.57142857142858
2009-06-30,Atlanta,18.833333,0.049118,0.2375,10.0,74.0,6,8.74728,0.0,77.31547628571428,80.0,90.0,102.71428571428571
2009-06-30,Los Angeles,32.26087,0.073353,0.495833,23.791667,150.0,6,7.77536,0.0,75.79878825925928,93.0,136.0,156.0
2009-07-01,Atlanta,16.708333,0.053118,0.2875,12.0,80.0,7,9.136048,0.0,79.9833332857143,58.0,74.0,90.71428571428571
2009-07-01,Los Angeles,30.391304,0.052412,0.4625,21.208333,93.0,7,8.941664000000001,0.0,74.79516629487183,71.0,150.0,145.85714285714286
2009-07-02,Atlanta,18.75,0.047,0.283333,11.1,58.0,7,7.192208000000001,0.0,78.172619,54.0,80.0,83.0
2009-07-02,Los Angeles,29.0,0.043529,0.425,21.0,71.0,7,7.580976,0.0,75.01705180128204,80.0,93.0,138.57142857142858
2009-07-03,Atlanta,9.375,0.042412,0.233333,12.0,54.0,7,8.74728,0.0,75.81547614285715,105.0,58.0,73.28571428571429
2009-07-03,Los Angeles,25.913043,0.041588,0.417391,22.166667,80.0,7,7.969744000000001,0.0,74.52685835256409,90.0,71.0,130.57142857142858
2009-07-04,Atlanta,17.2,0.043176,0.3125,16.0,105.0,7,4.082064,0.0,75.98809514285715,82.0,54.0,76.85714285714286
2009-07-04,Los Angeles,22.130435,0.037882,0.445833,24.125,90.0,7,8.358512,0.0,73.92948715384611,84.0,80.0,115.28571428571429
2009-07-05,Atlanta,14.625,0.026529,0.391667,26.7,82.0,7,4.276448,0.0984251968503937,74.11309542857144,48.0,105.0,77.57142857142857
2009-07-05,Los Angeles,17.73913,0.048647,0.370833,27.833333,84.0,7,8.358512,0.0,72.30769230769228,129.0,90.0,100.57142857142857
2009-07-06,Atlanta,9.083333,0.029706,0.2625,11.5,48.0,7,6.609056000000001,0.9212598425196852,75.94642857142857,50.0,82.0,71.57142857142857
2009-07-06,Los Angeles,27.565217,0.060471,0.443478,18.166667,129.0,7,5.4427520000000005,0.0,71.92834615384612,143.0,84.0,99.57142857142857
2009-07-07,Atlanta,8.208333,0.039235,0.4375,11.4,50.0,7,4.8596,0.2283464566929134,75.79329014285715,53.0,48.0,68.14285714285714
2009-07-07,Los Angeles,23.684211,0.067824,0.366667,23.041667,143.0,7,5.83152,0.0,71.01762798076923,122.0,129.0,98.57142857142857
2009-07-08,Atlanta,8.416667,0.036647,0.516667,13.1,53.0,7,5.053984,0.0314960629921259,73.94642857142857,50.0,50.0,64.28571428571429
2009-07-08,Los Angeles,23.26087,0.068765,0.35,24.875,122.0,7,5.83152,0.0,71.16806416774196,100.0,143.0,102.71428571428571
2009-07-09,Atlanta,6.125,0.039765,0.383333,12.0,50.0,7,6.609056000000001,0.0,73.91666657142856,58.0,53.0,63.142857142857146
2009-07-09,Los Angeles,29.043478,0.058118,0.4,26.416667,100.0,7,6.025904000000001,0.0,71.92715343225804,119.0,122.0,106.85714285714286
2009-07-10,Atlanta,4.791667,0.036,0.433333,15.2,58.0,7,7.386592,0.0,74.67857142857143,67.0,50.0,63.714285714285715
2009-07-10,Los Angeles,36.85,0.065353,0.530435,25.0,119.0,7,6.025904000000001,0.0,73.13927258064516,156.0,100.0,112.42857142857143
2009-07-11,Atlanta,7.35,0.040294,0.425,14.6,67.0,7,4.276448,0.0,76.14285714285714,60.0,58.0,58.285714285714285
2009-07-11,Los Angeles,33.909091,0.053529,0.55,18.25,156.0,7,6.80344,0.0,75.91329938709674,164.0,119.0,121.85714285714286
2009-07-12,Atlanta,7.75,0.050429,0.336364,16.5,60.0,7,5.4427520000000005,1.8897637795275593,77.234472,45.0,67.0,55.142857142857146
2009-07-12,Los Angeles,28.5,0.055235,0.495833,19.833333,164.0,7,6.025904000000001,0.0,76.38097776774195,100.0,156.0,133.28571428571428
2009-07-13,Atlanta,12.458333,0.034357,0.254167,8.7,45.0,7,6.025904000000001,0.3307086614173228,75.54761914285716,61.0,60.0,54.714285714285715
2009-07-13,Los Angeles,32.391304,0.038294,0.475,18.5,100.0,7,5.83152,0.0,76.7749620448718,71.0,164.0,129.14285714285714
2009-07-14,Atlanta,6.583333,0.042824,0.508333,12.7,61.0,7,6.414672,0.0,78.38582257142858,100.0,45.0,56.285714285714285
2009-07-14,Los Angeles,33.0,0.038235,0.483333,24.090909,71.0,7,6.609056000000001,0.0,77.91153020382167,97.0,100.0,118.85714285714286
2009-07-15,Atlanta,5.916667,0.044647,0.516667,22.4,100.0,7,4.8596,0.0,78.72619057142857,60.0,61.0,63.0
2009-07-15,Los Angeles,30.347826,0.046882,0.475,22.583333,97.0,7,7.386592,0.0,78.06171147133759,80.0,71.0,115.28571428571429
2009-07-16,Atlanta,12.041667,0.037706,0.354167,16.5,60.0,7,6.9978240000000005,0.0,79.18452385714285,55.0,100.0,64.42857142857143
2009-07-16,Los Angeles,29.565217,0.051118,0.466667,20.0,80.0,7,8.164128,0.0,79.00311872611465,164.0,97.0,112.42857142857143
2009-07-17,Atlanta,7.333333,0.040706,0.241667,13.9,55.0,7,8.74728,0.0,77.52406828571429,44.0,60.0,64.0
2009-07-17,Los Angeles,35.391304,0.06,0.517391,16.583333,164.0,7,7.386592,0.0,80.2071766089744,218.0,80.0,118.85714285714286
2009-07-18,Atlanta,9.65,0.038,0.179167,8.9,44.0,7,8.358512,0.0,72.85714271428571,43.0,55.0,60.714285714285715
2009-07-18,Los Angeles,31.095238,0.077176,0.5625,18.5,218.0,7,6.9978240000000005,0.0,81.26385350318473,204.0,164.0,127.71428571428571
2009-07-19,Atlanta,11.541667,0.034941,0.213636,10.0,43.0,7,5.83152,0.0,69.90909085714286,47.0,44.0,58.285714285714285
2009-07-19,Los Angeles,25.647059,0.065412,0.475,20.208333,204.0,7,5.053984,0.0,81.84811457324837,143.0,218.0,133.42857142857142
2009-07-20,Atlanta,15.791667,0.033765,0.2375,9.9,47.0,7,6.609056000000001,0.0,70.28571414285713,172.0,43.0,58.57142857142857
2009-07-20,Los Angeles,32.904762,0.067,0.53913,24.75,143.0,7,5.83152,0.0,79.99519985987257,154.0,204.0,139.57142857142858
2009-07-21,Atlanta,17.083333,0.059235,0.420833,17.5,172.0,7,3.498912,0.0,72.55952385714286,61.0,47.0,74.42857142857143
2009-07-21,Los Angeles,35.894737,0.065882,0.454167,23.375,154.0,7,6.220288,0.0,78.2347092484077,156.0,143.0,151.42857142857142
2009-07-22,Atlanta,16.125,0.033529,0.454167,16.9,61.0,7,4.276448,0.0,74.18452371428572,61.0,172.0,68.85714285714286
2009-07-22,Los Angeles,34.55,0.066176,0.495833,23.833333,156.0,7,5.248368,0.0,77.30486048407644,119.0,154.0,159.85714285714286
2009-07-23,Atlanta,15.291667,0.025235,0.420833,16.9,61.0,7,5.053984,0.0196850393700787,76.39880957142857,87.0,61.0,69.0
2009-07-23,Los Angeles,33.5,0.066118,0.408333,25.958333,119.0,7,5.637136000000001,0.0,76.56023261146501,159.0,156.0,165.42857142857142
2009-07-24,Atlanta,16.666667,0.042647,0.3,13.7,87.0,7,6.220288,0.0,76.51785714285714,64.0,61.0,73.57142857142857
2009-07-24,Los Angeles,25.652174,0.064,0.420833,27.833333,159.0,7,6.025904000000001,0.0,74.4901804458599,166.0,119.0,164.71428571428572
2009-07-25,Atlanta,15.65,0.043,0.325,14.5,64.0,7,6.025904000000001,0.0,77.99404771428571,67.0,87.0,76.42857142857143
2009-07-25,Los Angeles,23.090909,0.062353,0.420833,23.166667,166.0,7,6.414672,0.0,75.1694653312102,143.0,159.0,157.28571428571428
2009-07-26,Atlanta,11.565217,0.048333,0.3,19.6,67.0,7,6.414672,0.0,79.46428557142858,64.0,64.0,79.85714285714286
2009-07-26,Los Angeles,18.73913,0.058118,0.4,18.75,143.0,7,6.025904000000001,0.0,77.95868722929936,154.0,166.0,148.57142857142858
2009-07-27,Atlanta,12.5,0.045235,0.313636,18.2,64.0,7,6.025904000000001,0.0,78.15502057142857,44.0,67.0,82.28571428571429
2009-07-27,Los Angeles,27.304348,0.073941,0.404348,18.428571,154.0,7,6.9978240000000005,0.0,79.22339726751596,156.0,143.0,150.14285714285714
2009-07-28,Atlanta,10.166667,0.046167,0.329167,13.899999999999999,44.0,7,7.580976,0.2007874015748031,77.46757414285716,40.0,64.0,64.0
2009-07-28,Los Angeles,24.26087,0.074471,0.391667,22.416667,156.0,7,6.220288,0.0,77.55121294267512,140.0,154.0,150.42857142857142
2009-07-29,Atlanta,5.5,0.022235,0.254167,9.6,40.0,7,9.136048,0.1102362204724409,76.26700685714286,53.0,44.0,61.0
2009-07-29,Los Angeles,19.913043,0.072118,0.391304,22.625,140.0,7,6.220288,0.0,74.65839333121026,143.0,156.0,148.14285714285714
2009-07-30,Atlanta,6.791667,0.014824,0.3,12.9,53.0,7,5.637136000000001,0.3503937007874016,75.33333328571428,33.0,40.0,59.857142857142854
2009-07-30,Los Angeles,18.26087,0.071471,0.4,20.125,143.0,7,7.580976,0.0,74.6463230700637,140.0,140.0,151.57142857142858
2009-07-31,Atlanta,5.25,0.018059,0.3125,8.0,33.0,7,6.9978240000000005,0.8385826771653544,75.72619042857141,51.0,53.0,52.142857142857146
2009-07-31,Los Angeles,19.923077,0.070941,0.404348,23.458333,140.0,7,7.192208000000001,0.0,74.81969136477989,164.0,143.0,148.85714285714286
2009-08-01,Atlanta,5.45,0.032353,0.320833,12.3,51.0,8,5.4427520000000005,0.0,77.50595242857143,38.0,33.0,50.285714285714285
2009-08-01,Los Angeles,27.869565,0.063294,0.404348,25.0,164.0,8,7.386592,0.0,74.66601559374996,151.0,140.0,148.57142857142858
2009-08-02,Atlanta,3.458333,0.016118,0.236364,9.1,38.0,8,4.8596,1.0196850393700787,74.85119042857143,55.0,51.0,46.142857142857146
2009-08-02,Los Angeles,17.210526,0.055529,0.4,22.416667,151.0,8,6.609056000000001,0.0,73.57362593710691,54.0,164.0,149.71428571428572
2009-08-03,Atlanta,5.863636,0.028882,0.291667,14.2,55.0,8,4.8596,0.0,77.48268414285715,67.0,38.0,44.857142857142854
2009-08-03,Los Angeles,32.826087,0.041353,0.586957,11.272727,54.0,8,6.9978240000000005,0.0,73.68147913750002,73.0,151.0,135.42857142857142
2009-08-04,Atlanta,9.791667,0.036059,0.379167,19.1,67.0,8,5.053984,0.0,78.875,57.0,55.0,48.142857142857146
2009-08-04,Los Angeles,33.26087,0.041412,0.6125,11.208333,73.0,8,6.80344,0.0,75.54857700625,59.0,54.0,123.57142857142857
2009-08-05,Atlanta,11.708333,0.044647,0.308333,15.0,57.0,8,6.220288,0.0,78.17261900000001,84.0,67.0,50.57142857142857
2009-08-05,Los Angeles,27.173913,0.042235,0.520833,16.125,59.0,8,8.74728,0.0,74.72495185000008,44.0,73.0,112.0
2009-08-06,Atlanta,14.083333,0.048706,0.2875,14.3,84.0,8,5.83152,0.0,77.05357157142858,115.0,57.0,55.0
2009-08-06,Los Angeles,18.0,0.041235,0.304348,9.608696,44.0,8,9.330432,0.0,68.18248416875001,45.0,59.0,97.85714285714286
2009-08-07,Atlanta,12.958333,0.043824,0.5375,23.6,115.0,8,4.665216000000001,0.0,78.29761914285716,90.0,84.0,66.71428571428571
2009-08-07,Los Angeles,17.434783,0.041824,0.36087,10.791667,45.0,8,7.192208000000001,0.0,67.18580573749999,122.0,44.0,84.28571428571429
2009-08-08,Atlanta,10.4,0.039176,0.529167,20.8,90.0,8,3.88768,0.0,79.67261914285716,112.0,115.0,72.28571428571429
2009-08-08,Los Angeles,17.842105,0.054,0.4375,17.583333,122.0,8,5.83152,0.0,70.55461962893082,159.0,45.0,78.28571428571429
2009-08-09,Atlanta,8.416667,0.042353,0.404167,18.8,112.0,8,2.526992,0.0,79.91666671428571,61.0,90.0,82.85714285714286
2009-08-09,Los Angeles,19.521739,0.060176,0.458333,22.875,159.0,8,6.414672,0.0,73.60575092452835,147.0,122.0,79.42857142857143
2009-08-10,Atlanta,11.5,0.032647,0.341667,16.9,61.0,8,5.053984,0.0,81.51893942857143,52.0,112.0,83.71428571428571
2009-08-10,Los Angeles,24.05,0.068882,0.454167,28.916667,147.0,8,6.025904000000001,0.0,75.26533206250002,177.0,159.0,92.71428571428571
2009-08-11,Atlanta,10.916667,0.033176,0.266667,12.5,52.0,8,6.9978240000000005,0.0,81.31133542857143,41.0,61.0,81.57142857142857
2009-08-11,Los Angeles,30.043478,0.066941,0.495652,25.25,177.0,8,7.192208000000001,0.0,74.91028948124999,172.0,147.0,107.57142857142857
2009-08-12,Atlanta,10.041667,0.031647,0.295833,6.3,41.0,8,5.83152,0.0,75.77380957142856,80.0,52.0,79.28571428571429
2009-08-12,Los Angeles,33.478261,0.077706,0.541667,33.130435,172.0,8,5.83152,0.0,75.68938396874998,106.0,177.0,123.71428571428571
2009-08-13,Atlanta,6.291667,0.041235,0.429167,8.4,80.0,8,3.3045280000000004,0.0,76.79166657142856,61.0,41.0,78.71428571428571
2009-08-13,Los Angeles,31.73913,0.050529,0.525,37.708333,106.0,8,5.83152,0.0,74.81886999999999,151.0,172.0,132.57142857142858
2009-08-14,Atlanta,9.833333,0.040059,0.479167,11.2,61.0,8,6.80344,0.0,77.61309528571428,54.0,80.0,71.0
2009-08-14,Los Angeles,21.0,0.072882,0.4,27.666667,151.0,8,6.220288,0.0,71.99375002499998,147.0,106.0,147.71428571428572
2009-08-15,Atlanta,7.1,0.032118,0.445833,13.6,54.0,8,9.913584000000002,0.0,76.74999985714285,48.0,61.0,65.85714285714286
2009-08-15,Los Angeles,14.619048,0.070059,0.426087,29.916667,147.0,8,6.80344,0.0,70.64707879375001,172.0,151.0,151.28571428571428
2009-08-16,Atlanta,1.916667,0.014176,0.279167,11.4,48.0,8,6.025904000000001,0.0,74.68452385714285,43.0,54.0,56.714285714285715
2009-08-16,Los Angeles,16.238095,0.071059,0.456522,34.5,172.0,8,6.414672,0.0,71.52222220624995,192.0,147.0,153.14285714285714
2009-08-17,Atlanta,3.916667,0.011353,0.3875,10.2,43.0,8,7.77536,0.0,75.10119057142857,26.0,48.0,54.142857142857146
2009-08-17,Los Angeles,25.909091,0.077176,0.508696,37.708333,192.0,8,5.4427520000000005,0.0,72.72488769182384,150.0,172.0,159.57142857142858
2009-08-18,Atlanta,7.25,0.011647,0.454167,6.2,26.0,8,4.276448,0.0314960629921259,76.38690471428572,30.0,43.0,50.42857142857143
2009-08-18,Los Angeles,28.521739,0.065706,0.543478,35.833333,150.0,8,6.220288,0.0,73.76384097499995,150.0,192.0,155.71428571428572
2009-08-19,Atlanta,3.458333,0.020176,0.429167,7.3,30.0,8,6.025904000000001,0.0590551181102362,77.30016985714286,37.0,26.0,48.857142857142854
